"","date","trial","channel","ind","stage","weight","ramp","logtime","ropt1","ropt2","tempcorr"
"51","2022-06-22",7,9,43,"Protonymph",0.139,0.257045700351432,95,-0.02970599,0.02970599,51.4064413792276
"52","2022-06-22",7,10,274,"Deutonymph",0.324,0.257045700351432,105,-0.02583308,0.02583308,53.8678900599189
"53","2022-06-23",8,10,345,"Tritonymph",0.863,0.250920031202867,105,-0.0240054,0.0240054,53.1025725536384
"54","2022-06-23",8,1,301,"Protonymph",0.176,0.250920031202867,105,-0.01903531,0.01903531,53.1025725536384
"55","2022-06-23",8,2,107,"Male",0.648,0.250920031202867,65.8,-0.02536434,0.02536434,43.4179116556723
"56","2022-06-23",8,3,54,"Tritonymph",0.858,0.250920031202867,66.4,-0.03927322,0.03927322,43.8707767707175
"57","2022-06-23",8,5,85,"Female",1.863,0.250920031202867,65.2,-0.03053468,0.03053468,43.4020981838645
"58","2022-06-23",8,6,36,"Protonymph",0.146,0.250920031202867,105,-0.02440544,0.02440544,53.1025725536384
"59","2022-06-23",8,7,112,"Female",1.522,0.250920031202867,64.2,-0.03502415,0.03502415,43.3061267687556
"60","2022-06-23",8,8,138,"Deutonymph",0.329,0.250920031202867,63,-0.02689814,0.02689814,42.7793745699191
"61","2022-06-23",8,9,80,"Male",1.199,0.250920031202867,72.6,-0.02886703,0.02886703,45.3596969352341
"62","2022-06-23",9,10,7,"Male",0.983,0.250936462245841,75.8,-0.03282796,0.03282796,45.8499145612734
"63","2022-06-23",9,1,242,"Female",1.775,0.250936462245841,71,-0.03215056,0.03215056,44.8967439157598
"64","2022-06-23",9,2,35,"Protonymph",0.185,0.250936462245841,43,-0.01489741,0.01489741,37.8352108154157
"65","2022-06-23",9,3,146,"Male",1.118,0.250936462245841,77.4,-0.02876539,0.02876539,46.7417398420157
"66","2022-06-23",9,4,153,"Tritonymph",0.551,0.250936462245841,73,-0.03817855,0.03817855,45.343338171295
"67","2022-06-23",9,5,334,"Deutonymph",0.302,0.250936462245841,77.6,-0.02338872,0.02338872,46.7417398420157
"68","2022-06-23",9,6,264,"Deutonymph",0.342,0.250936462245841,70,-0.02923568,0.02923568,44.8555743598466
"69","2022-06-23",9,8,4,"Female",1.425,0.250936462245841,72.8,-0.02979958,0.02979958,45.343338171295
"70","2022-06-23",9,9,228,"Tritonymph",0.569,0.250936462245841,80.4,-0.02213162,0.02213162,47.3134786416845
"71","2022-06-23",10,1,48,"Deutonymph",0.451,0.251633793808337,74,-0.01908912,0.01908912,46.084117531667
"72","2022-06-23",10,2,158,"Female",1.178,0.251633793808337,68.6,-0.02690388,0.02690388,44.2339413301638
"73","2022-06-23",10,3,79,"Female",1.781,0.251633793808337,68.8,-0.03354074,0.03354074,44.2339413301638
"74","2022-06-23",10,4,145,"Male",0.929,0.251633793808337,73.8,-0.03054626,0.03054626,45.9417962853976
"75","2022-06-23",10,5,57,"Tritonymph",0.866,0.251633793808337,67.8,-0.02493934,0.02493934,44.1447860666961
"76","2022-06-23",10,6,251,"Male",0.941,0.251633793808337,59.8,-0.02805644,0.02805644,42.1441092369538
"77","2022-06-23",10,7,248,"Male",0.864,0.251633793808337,70.4,-0.02682698,0.02682698,45.0859602853211
"78","2022-06-23",10,8,314,"Deutonymph",0.188,0.251633793808337,104.4,-0.02099525,0.02099525,53.1104792895423
"79","2022-06-23",10,9,212,"Female",1.582,0.251633793808337,64.2,-0.02860785,0.02860785,43.2166988592223
"80","2022-06-23",10,10,179,"Tritonymph",0.653,0.251633793808337,68,-0.02931255,0.02931255,44.1447860666961
"81","2022-06-23",11,1,272,"Tritonymph",0.675,0.253077945272034,77,-0.02464224,0.02464224,46.6910276738047
"82","2022-06-23",11,2,305,"Deutonymph",0.312,0.253077945272034,77.8,-0.022259,0.022259,46.937227071087
"83","2022-06-23",11,3,326,"Deutonymph",0.283,0.253077945272034,67,-0.02389126,0.02389126,44.0226406292848
"84","2022-06-23",11,4,224,"Female",1.785,0.253077945272034,70.2,-0.03819748,0.03819748,45.0281593194033
"85","2022-06-23",11,5,173,"Tritonymph",0.566,0.253077945272034,47.8,-0.02679722,0.02679722,38.9863225045915
"86","2022-06-23",11,6,214,"Deutonymph",0.184,0.253077945272034,73.6,-0.02634627,0.02634627,45.9248922293272
"87","2022-06-23",11,7,82,"Male",1.095,0.253077945272034,45,-0.02502536,0.02502536,38.6932279840173
"88","2022-06-23",11,8,113,"Male",1.046,0.253077945272034,72.4,-0.038935,0.038935,45.7332220451751
"89","2022-06-23",11,9,329,"Tritonymph",0.591,0.253077945272034,73.2,-0.02654677,0.02654677,45.9248922293272
"90","2022-06-23",11,10,141,"Female",1.853,0.253077945272034,47.8,-0.03294777,0.03294777,38.9863225045915
"91","2022-06-23",12,10,339,"Deutonymph",0.314,0.248896279582431,72.2,-0.0276166,0.0276166,45.3676036711379
"92","2022-06-23",12,1,256,"Female",1.45,0.248896279582431,64,-0.03168621,0.03168621,42.9928564393233
"93","2022-06-23",12,2,341,"Tritonymph",0.79,0.248896279582431,68,-0.02756176,0.02756176,43.9899231014067
"94","2022-06-23",12,3,18,"Male",1.23,0.248896279582431,66.8,-0.03080269,0.03080269,44.0062818653457
"95","2022-06-23",12,5,50,"Male",1.229,0.248896279582431,72.8,-0.0283527,0.0283527,45.3676036711379
"96","2022-06-23",12,6,201,"Female",1.49,0.248896279582431,65.8,-0.0235011,0.0235011,43.9092198659742
"97","2022-06-23",12,7,211,"Female",1.5,0.248896279582431,68.2,-0.03329166,0.03329166,43.9899231014067
"98","2022-06-23",12,8,317,"Tritonymph",0.905,0.248896279582431,70.2,-0.02329576,0.02329576,44.8716604777199
"99","2022-06-23",12,9,335,"Deutonymph",0.268,0.248896279582431,70,-0.02095212,0.02095212,44.8716604777199
"100","2022-06-24",13,1,296,"Deutonymph",0.272,0.25112499677576,71.2,-0.02232518,0.02232518,45.0608768472813
"101","2022-06-24",13,2,263,"Tritonymph",0.764,0.25112499677576,69.8,-0.02335723,0.02335723,44.3972563234883
"102","2022-06-24",13,3,156,"Male",0.656,0.25112499677576,73,-0.03218573,0.03218573,45.4174979011519
"103","2022-06-24",13,4,73,"Male",1.18,0.25112499677576,71,-0.04034756,0.04034756,45.0608768472813
"104","2022-06-24",13,5,171,"Deutonymph",0.361,0.25112499677576,105,-0.02468417,0.02468417,53.3970303045408
"105","2022-06-24",13,6,2,"Tritonymph",0.767,0.25112499677576,62.8,-0.02827319,0.02827319,43.0806484724627
"106","2022-06-24",13,7,247,"Female",1.256,0.25112499677576,69.4,-0.03366947,0.03366947,44.3972563234883
"107","2022-06-24",13,8,233,"Female",1.693,0.25112499677576,68,-0.03055832,0.03055832,44.062992247001
"108","2022-06-24",13,9,28,"Tritonymph",0.866,0.25112499677576,70.2,-0.03090542,0.03090542,44.9951691454595
"109","2022-06-21",2,8,22,"Deutonymph",0.339,0.219514593828808,88.4,-0.01716389,0.01716389,45.6939610117214
"110","2022-06-23",12,4,83,"Male",1.015,0.248896279582431,62.8,-0.02584829,0.02584829,42.9846770573538
"111","2022-06-22",4,6,131,"Tritonymph",0.509,0.259586366648534,55,-0.02185138,0.02185138,41.9867924570736
"112","2022-06-21",2,4,136,"Deutonymph",0.33,0.219514593828808,30,-0.01588706,0.01588706,32.7236423766029
"113","2022-06-22",5,9,159,"Deutonymph",0.278,0.255547036297303,64.4,-0.0186022,0.0186022,43.8208825407035
"114","2022-06-21",2,5,168,"Male",1.219,0.219514593828808,104.2,-0.02402386,0.02402386,49.0916762818561
"115","2022-06-22",6,10,267,"Deutonymph",0.221,0.246093925561829,71.4,-0.01705082,0.01705082,42.9448707317689
"116","2022-06-23",8,4,270,"Deutonymph",0.325,0.250920031202867,86.4,-0.0282733,0.0282733,49.0273318103626
